plan_type,billing_cycle,industry,region,monthly_fee,num_seats,tenure_months,support_tickets_last_90d,days_since_last_login,feature_adoption_score,nps_score,late_payments_last_12m,churn
growth,annual,edtech,north_america,983.14,269,56,1,11,0.4328445230096587,15.917607699746668,0,0
starter,annual,edtech,north_america,377.76,55,8,3,1,0.47291559300647323,41.17189324978064,1,0
starter,monthly,logistics,europe,205.16,41,39,1,21,0.40438562890886054,29.259536224818866,0,0
starter,annual,retail,latam,1169.62,302,39,2,24,0.561292690795146,9.05758103642344,0,1
starter,monthly,fintech,north_america,368.24,178,68,5,22,0.624667279690784,49.05959314278142,1,1
growth,annual,logistics,north_america,398.19,11,32,1,9,0.42205344210856016,35.650016512995045,0,0
enterprise,monthly,logistics,latam,1857.83,307,29,4,11,0.5720619994308651,53.08132744881289,1,0
enterprise,monthly,healthcare,north_america,3595.87,436,57,3,25,0.6491113196813488,6.622236744255076,3,0
enterprise,annual,edtech,latam,1875.84,253,2,0,14,0.33752229715149223,62.422905670380345,1,0
starter,monthly,fintech,latam,818.98,173,62,3,0,0.4832995701781769,65.96608828016475,1,0
starter,monthly,retail,latam,2128.12,380,1,4,32,0.9448369256202033,49.8791303784583,1,1
starter,monthly,retail,europe,791.36,153,20,5,23,0.49244678816345944,39.708886655418766,1,0
starter,monthly,retail,north_america,902.0,277,42,2,8,0.7475168093441565,39.91445674490813,3,0
starter,annual,healthcare,europe,1213.37,215,17,2,40,0.528649537465049,35.93599211230052,0,1
starter,annual,healthcare,latam,867.68,327,3,4,11,0.656019418984063,-4.955822492832272,0,1
growth,monthly,retail,latam,1293.87,234,35,4,32,0.47648531864258953,13.632240466640642,5,1
starter,annual,healthcare,latam,1075.67,218,59,1,2,0.2776842762982705,25.503196066267293,1,0
starter,annual,retail,latam,655.24,190,21,4,16,0.5406219694538119,3.2708363415533324,3,0
growth,annual,retail,north_america,1000.39,135,23,2,11,0.6995294705731169,62.43678493178731,1,1
starter,monthly,edtech,europe,844.83,220,57,2,3,0.7420897472761019,40.008445749719584,2,0
enterprise,monthly,edtech,europe,1348.38,30,79,1,19,0.6457455309450515,70.77635553786311,0,0
starter,monthly,healthcare,north_america,462.17,154,43,4,11,0.4800691010041493,46.9633671321989,1,0
growth,monthly,fintech,latam,537.05,37,47,2,11,0.7856451006409411,-5.521095305746705,0,0
starter,annual,logistics,europe,629.31,146,69,2,22,0.49004530748335073,59.36742833288592,1,0
growth,monthly,logistics,europe,863.37,160,6,1,39,0.5010706697658078,17.18431555287976,0,1
starter,monthly,logistics,latam,135.62,15,82,6,11,0.4435582296643591,60.74877979390105,1,0
starter,annual,logistics,north_america,357.16,135,40,2,7,0.5438527788975185,64.19407160131297,0,0
growth,monthly,edtech,latam,1156.45,303,32,5,34,0.5667953640498365,60.44058001200285,1,1
starter,monthly,logistics,north_america,1446.51,436,52,2,18,0.6727971251989044,53.76151172477095,1,0
starter,annual,retail,latam,1182.23,278,76,3,42,0.376477979900576,38.40124028773367,3,1
enterprise,annual,edtech,latam,2610.25,321,78,2,31,0.5371348924400093,27.752245306579837,3,0
starter,monthly,logistics,latam,601.98,301,65,2,7,0.4758945455997247,73.24237384452643,3,1
growth,annual,edtech,north_america,2603.95,425,41,3,34,0.6969622386367531,34.53713974021393,1,0
growth,annual,retail,latam,1404.19,423,13,1,0,0.6744568523853305,18.753280783936,1,0
starter,annual,retail,latam,326.58,54,16,2,20,0.4346899144104141,38.60594141933991,1,1
growth,monthly,healthcare,north_america,1360.53,214,70,4,3,0.7086035717686707,55.571970494788715,1,0
starter,annual,retail,north_america,1392.05,408,11,3,34,0.6105759673431786,54.68826391814218,3,1
growth,annual,logistics,north_america,1639.59,397,40,2,36,0.7627719503982856,1.9336012416688675,0,1
starter,monthly,edtech,europe,506.6,241,34,1,42,0.503695849566984,53.92738478727929,0,0
starter,annual,healthcare,latam,728.65,201,59,1,2,0.7262800352309882,44.54410652736191,0,0
starter,annual,edtech,latam,251.21,29,29,0,38,0.7756972998912878,19.708739972280867,1,0
enterprise,monthly,retail,latam,1843.01,216,59,4,33,0.6324059242181502,8.213541622868131,1,1
growth,annual,retail,europe,1514.42,229,43,3,38,0.9976113498453323,62.3220848495296,0,1
enterprise,monthly,retail,latam,2426.52,285,74,2,18,0.7084658888601314,64.6920566608439,3,0
growth,annual,retail,north_america,1538.32,236,16,2,29,0.9373048033902599,65.67451604144652,0,1
growth,annual,edtech,north_america,575.06,99,64,4,19,1.0,-3.3900996998335717,0,0
growth,monthly,edtech,north_america,2165.08,435,60,1,30,0.3188795044697657,22.969210023682706,2,1
enterprise,monthly,edtech,europe,1389.78,100,69,1,32,0.8272976486295047,29.36703591350112,1,0
growth,monthly,retail,latam,949.23,174,41,2,13,0.7129412309698944,64.05948613186317,5,0
starter,annual,edtech,europe,1110.32,230,27,2,14,0.663812787677186,47.38210640368367,3,0
growth,monthly,healthcare,latam,636.7,134,43,1,44,0.5010452659974697,22.62779864249358,1,0
growth,annual,retail,europe,525.06,33,81,4,36,0.4595648918843863,31.887814334339527,1,0
starter,monthly,retail,europe,1031.68,276,17,2,2,0.4304352562490855,45.13107898694964,1,1
starter,monthly,edtech,latam,454.34,108,55,2,4,1.0,45.94441437464783,5,0
starter,annual,logistics,north_america,2091.34,395,19,1,35,0.7077288782199589,68.33244142444379,1,1
growth,monthly,healthcare,north_america,2112.86,357,65,4,32,0.37534800537883606,62.95655810718198,0,0
starter,monthly,logistics,latam,1101.42,194,36,4,9,0.4305293313040686,57.92962864672458,1,0
growth,monthly,healthcare,europe,1226.63,210,72,2,40,0.2554787182728656,9.659111458491113,2,1
starter,monthly,retail,latam,1870.16,427,14,2,0,0.8343908825445269,11.130797405489801,0,0
growth,monthly,logistics,north_america,382.86,14,11,2,7,0.6281515287698297,4.222043156204636,4,0
starter,monthly,edtech,latam,867.68,172,79,6,24,0.7116521703007189,38.15576809602167,1,0
enterprise,monthly,logistics,north_america,1319.58,30,28,2,24,0.6204377683963669,16.730340410486942,3,0
growth,monthly,edtech,north_america,532.83,64,8,4,9,0.7906045217912031,42.29640095815903,1,0
starter,monthly,healthcare,europe,2320.67,414,70,2,28,0.5485673109709636,45.760976895719246,1,0
starter,monthly,logistics,latam,264.35,48,35,6,37,0.6731798839282624,33.914683515941526,1,1
starter,monthly,logistics,north_america,1988.19,430,77,3,5,0.6693289674983169,49.7692402287683,0,0
starter,annual,retail,north_america,1568.84,353,37,4,35,0.41114646895488294,13.223277567390927,0,0
growth,monthly,fintech,latam,794.68,289,63,5,24,0.48985326882935093,-6.754877820536917,1,0
enterprise,monthly,healthcare,north_america,2311.2,334,49,3,40,0.5654776568687568,11.778468073638265,0,0
growth,monthly,logistics,north_america,682.87,85,41,2,11,0.6777798940763249,48.829601478063644,1,0
growth,annual,logistics,latam,651.48,55,41,2,30,0.8699162033951914,72.8971393541842,1,0
starter,annual,logistics,latam,452.6,167,21,4,33,0.6408327260604034,64.25464941332628,2,0
growth,annual,retail,north_america,1803.36,344,62,4,16,0.604211297173326,23.99103619316569,4,0
growth,annual,fintech,latam,800.26,139,44,1,25,0.6757955662722602,51.8646793233044,0,1
starter,annual,retail,latam,372.95,81,1,3,33,0.5917281811301663,-4.456494501492006,2,1
enterprise,annual,retail,north_america,1953.08,353,33,5,18,0.6159134008127101,66.02523623053295,2,0
starter,monthly,fintech,north_america,1134.46,286,34,1,29,0.8928635496828838,41.52179026428279,2,1
growth,annual,fintech,north_america,758.06,243,74,2,33,0.5798483562149443,47.92353186180104,3,0
enterprise,annual,fintech,north_america,1790.25,187,36,3,10,0.6671494400784693,-16.92106111383788,3,0
growth,annual,healthcare,europe,1444.85,351,48,2,32,0.5039078757306596,40.11610096994359,2,0
starter,monthly,edtech,latam,825.24,331,7,2,26,0.8469516103868114,73.31380580510341,2,1
growth,annual,retail,europe,1249.46,164,33,4,9,0.4559486293851387,36.181308312301,2,0
starter,monthly,retail,north_america,359.98,60,24,2,37,0.6070606126975816,26.927171916712055,1,1
growth,monthly,retail,latam,2430.13,391,42,3,1,0.7968497438155657,23.00437812780637,0,1
starter,monthly,logistics,latam,385.08,64,75,1,27,0.464122682945023,11.856427689418508,0,1
growth,monthly,edtech,europe,1023.28,194,78,1,11,0.7762188271850763,31.32082380299774,3,0
enterprise,annual,edtech,europe,2792.25,403,24,8,31,0.2511653284237234,-0.02141526133717342,0,1
starter,monthly,edtech,latam,509.44,189,51,5,39,0.423451968056345,39.99265437206027,0,1
starter,monthly,edtech,latam,888.78,374,80,3,29,0.6030462061671945,55.83009055625377,0,0
growth,monthly,edtech,europe,1110.42,221,20,7,17,1.0,18.883133038851753,3,0
starter,annual,retail,europe,875.91,336,37,0,28,0.6461843802212718,38.405829344962775,0,0
starter,annual,retail,europe,1321.88,267,42,1,9,0.6500184331078159,27.666251584209075,2,0
starter,annual,retail,north_america,443.04,128,1,6,3,0.8265904438956769,38.677952969161225,2,0
starter,monthly,retail,north_america,842.45,402,39,3,16,0.42445661835094445,51.04844511744384,2,0
growth,annual,healthcare,north_america,1159.58,211,11,4,27,0.07400194287886383,39.151484295931375,2,1
growth,annual,retail,latam,1119.41,207,26,3,17,0.9320933147661395,49.849571254946596,0,0
starter,monthly,retail,north_america,854.75,297,10,2,5,0.7288384947319152,41.722912746974,1,0
growth,monthly,retail,north_america,1191.29,418,62,3,20,0.5398506105051872,49.91804778743561,2,0
starter,monthly,retail,latam,1672.56,392,70,2,39,0.630324479627188,36.7910797654299,0,1
starter,monthly,fintech,north_america,893.13,178,23,2,20,0.8093844707152179,37.15149488363744,2,0
growth,monthly,healthcare,latam,588.17,106,4,3,20,0.5967321739338916,45.80106912306783,2,0
starter,monthly,retail,north_america,762.57,148,41,3,13,0.6460795142439906,27.463058220659207,0,1
growth,monthly,edtech,europe,843.66,120,10,7,21,0.9863605628072049,39.99762006740179,1,0
enterprise,monthly,healthcare,north_america,1816.14,134,37,7,13,0.3961605389435345,7.807011543095006,0,0
growth,monthly,fintech,latam,691.34,195,46,4,43,0.7130981171514552,-14.303251467123612,1,0
growth,annual,fintech,latam,413.37,12,39,7,35,0.40003692054411694,31.406173589813235,3,1
starter,monthly,retail,north_america,1096.31,241,44,2,31,0.9013791452451341,10.014515784475854,1,1
starter,monthly,healthcare,north_america,1067.4,382,48,7,29,0.672759101570283,75.50848421356297,2,1
starter,annual,retail,europe,1075.68,195,14,6,14,0.49637106761987176,9.944846880279442,0,1
growth,monthly,retail,latam,494.27,38,57,2,30,0.34989690500399095,47.47415071384891,1,0
growth,monthly,logistics,north_america,728.16,177,56,2,43,0.5569650653195521,12.046099748760803,2,1
starter,monthly,edtech,latam,845.37,152,12,3,8,0.6534129845724531,28.512627205767043,0,1
starter,monthly,fintech,north_america,1275.18,268,37,1,38,0.8285176006109933,2.2621114637306903,3,1
starter,monthly,retail,latam,397.83,114,24,2,44,0.4231499566994555,0.030871276967509687,0,1
growth,monthly,edtech,latam,852.49,137,33,4,2,0.47156822773855117,35.915734836393064,2,0
growth,monthly,healthcare,latam,1386.41,335,65,3,3,0.5305330880912339,19.52385701289004,1,0
growth,monthly,logistics,north_america,472.71,81,50,3,21,0.480466649309211,46.87045493779973,4,1
enterprise,annual,retail,north_america,2629.19,419,76,5,30,0.5273804158362715,58.99563584396539,3,0
starter,monthly,fintech,north_america,431.17,136,48,6,23,0.44986904684754536,-9.215952014282594,0,1
growth,monthly,healthcare,north_america,1128.3,368,4,1,33,0.6950851472204101,54.22583329999251,2,1
growth,monthly,logistics,latam,421.95,39,60,6,37,0.533071034457788,4.928585005275778,0,1
starter,annual,logistics,latam,448.48,146,7,1,12,0.6219452932763366,20.006520446483588,0,1
enterprise,annual,logistics,north_america,1976.0,171,29,3,23,0.6747747611730764,-5.6449332470627365,2,1
starter,annual,healthcare,north_america,703.6,206,78,1,3,0.3717070027318168,-4.927857782670511,0,0
growth,monthly,edtech,latam,439.48,44,83,0,5,0.7268527413056626,-18.684651888792466,1,0
growth,monthly,healthcare,latam,595.15,113,13,5,33,0.6577016510660052,18.29238776018316,0,1
enterprise,annual,retail,europe,2823.17,395,82,1,40,0.6578874597306178,29.469506743567184,2,0
growth,monthly,edtech,north_america,1644.25,416,82,1,25,0.5960050990930112,19.084545109353005,2,0
starter,annual,logistics,north_america,896.59,200,73,1,32,0.5714759963742971,-14.975354328046064,0,0
growth,monthly,retail,north_america,444.69,56,69,6,43,0.62968546737596,-18.966989080796395,2,0
growth,monthly,retail,latam,905.15,126,7,3,3,0.6372266483756075,28.242771710837577,2,1
growth,monthly,healthcare,latam,2639.2,428,11,5,32,0.4075676611350707,46.93667283943298,1,1
growth,monthly,retail,north_america,2267.85,413,51,2,28,0.9035539056917855,33.94691199496475,0,0
starter,annual,fintech,north_america,1704.62,366,9,3,41,0.4947632366684879,72.82975123498366,1,1
growth,monthly,logistics,latam,1239.25,388,21,4,13,0.6320072970242298,27.085167966180663,0,0
enterprise,monthly,fintech,north_america,2202.31,321,82,1,28,0.8297366036529933,35.57036625374442,0,0
starter,monthly,edtech,latam,695.5,281,76,4,37,0.55847998215628,27.49571611881082,2,0
growth,annual,healthcare,north_america,1931.82,348,22,3,22,0.6626555008786453,9.243327214589055,0,0
enterprise,monthly,retail,north_america,2500.41,291,45,1,12,0.22557766514160588,24.058247327640363,1,0
growth,annual,healthcare,north_america,655.89,154,45,7,42,0.2632751871540291,48.1241509754712,0,1
enterprise,annual,retail,europe,2494.98,289,22,4,7,0.6153948678022102,49.06164676861223,0,0
starter,monthly,retail,north_america,609.9,135,20,2,36,0.6541040796630283,36.581545717366104,0,1
enterprise,annual,edtech,north_america,2729.26,282,37,3,37,0.8191027218102237,65.9744457104641,2,0
starter,annual,logistics,europe,1043.3,173,50,2,1,0.764208370537843,38.97968535108927,2,0
growth,monthly,healthcare,north_america,750.05,220,67,3,15,0.33343134966024457,35.842102052251775,0,0
growth,monthly,retail,north_america,756.17,84,70,1,26,0.8482879045314039,64.05281270729161,0,0
growth,monthly,logistics,north_america,1270.1,430,2,2,4,0.4056982579768142,10.839273932435965,1,0
enterprise,annual,healthcare,latam,2443.03,336,55,5,6,0.7753004481294099,62.27275848374812,1,0
growth,monthly,logistics,north_america,525.03,50,52,2,14,0.5386917841742959,4.6253038827138955,1,0
growth,annual,logistics,europe,907.03,215,4,3,42,1.0,21.615472066538125,3,1
starter,monthly,logistics,latam,1003.02,206,70,4,19,0.5137371798356183,-16.07395254584989,1,0
growth,monthly,retail,latam,1799.08,398,50,3,30,0.606674513559313,34.029803366258825,0,0
growth,monthly,edtech,north_america,1705.05,340,60,2,27,0.6484945552603185,59.81458322226737,0,1
starter,annual,retail,europe,1783.48,395,55,0,20,0.5763473120468305,5.492604408943271,0,1
growth,monthly,retail,europe,1006.88,211,28,3,3,0.4405097326180013,21.21243373975596,2,0
enterprise,annual,logistics,europe,1319.94,72,17,4,43,1.0,22.68039200334815,2,1
growth,monthly,healthcare,north_america,1171.51,325,32,3,24,0.5100804061040723,22.837883884614662,1,1
growth,monthly,edtech,latam,569.25,100,64,5,15,0.5036311402965604,2.8514661255954685,2,0
starter,monthly,retail,latam,1394.34,287,53,1,19,0.6003081360327306,28.900110026239908,1,0
growth,annual,fintech,europe,813.73,186,53,1,19,0.6547848036712842,65.68020672943136,1,1
starter,monthly,edtech,north_america,569.79,159,11,3,44,0.49672495450050386,15.978615059791544,1,0
starter,annual,edtech,europe,282.93,56,1,6,17,0.7916280407700951,33.52524189399471,0,0
growth,monthly,retail,latam,2091.77,360,56,5,44,0.6474908735695334,33.3330009765875,1,0
starter,annual,logistics,europe,1616.04,311,79,1,5,0.6236172675021905,18.504434569215665,1,0
starter,monthly,retail,latam,467.85,155,30,3,9,0.7204576582270679,34.678341959953336,2,1
growth,monthly,logistics,europe,1389.29,332,37,1,6,0.46725215581539686,18.85984508259131,0,0
starter,monthly,edtech,north_america,1196.65,443,80,2,42,0.5146937401166656,38.02313335963148,1,0
starter,monthly,edtech,north_america,1855.34,325,20,0,26,0.6160313092473786,26.30787345836213,2,0
starter,monthly,healthcare,north_america,1650.11,427,44,4,22,0.7873858220413514,-5.738275777420149,2,1
growth,monthly,retail,europe,669.18,213,8,5,3,0.5761015477666189,-15.177297756622233,2,0
starter,monthly,logistics,north_america,417.49,171,22,3,7,0.5629219853012775,-23.310844831809444,2,0
growth,annual,fintech,latam,2215.18,379,32,3,41,0.24048651484993389,18.156319122367528,1,1
growth,monthly,retail,europe,1273.58,299,57,1,43,0.49516700566203076,47.936389166369295,0,0
starter,annual,edtech,europe,1497.14,273,26,4,14,0.3229018311395797,10.478488097719291,0,0
enterprise,monthly,edtech,latam,2400.21,289,39,2,31,0.3677358989455133,22.07425764203609,1,1
starter,monthly,logistics,europe,1722.94,447,25,3,14,0.6858387434794485,12.308016385257432,1,1
growth,monthly,edtech,north_america,1824.55,310,12,4,43,1.0,7.9606340132521956,2,1
starter,monthly,logistics,latam,1721.67,367,66,4,6,0.6549620178613473,80.86244347270181,0,0
growth,monthly,retail,latam,421.72,19,56,1,4,0.679895895567166,8.846393095513584,0,0
starter,annual,edtech,europe,696.96,325,54,7,15,0.48310908789380635,-4.453523426332994,1,0
enterprise,annual,logistics,north_america,1882.94,145,49,4,8,0.4312879974058319,6.521253406176182,0,0
starter,monthly,edtech,north_america,378.87,58,12,3,31,0.9901056087880689,29.794185091081967,0,0
growth,monthly,fintech,latam,988.45,126,43,8,41,0.47503334854802604,14.236753291483375,3,1
starter,monthly,retail,latam,813.99,375,59,2,43,0.2600215399373353,34.862232559135975,0,1
starter,monthly,retail,europe,2082.0,368,42,3,44,0.6642004542865754,10.472946841082702,1,0
starter,monthly,edtech,latam,550.75,139,61,3,8,0.542642348491324,13.888645446242808,1,0
growth,monthly,retail,europe,557.68,88,28,6,2,0.7272537042026064,11.023501325124627,1,1
growth,monthly,edtech,latam,1174.18,190,43,1,7,0.902172002699321,25.806385370261665,3,0
enterprise,monthly,logistics,europe,1894.3,151,32,4,34,0.6864193418532873,45.12515792527265,1,1
growth,annual,healthcare,latam,662.95,209,83,3,6,0.6608449428863375,47.66049290172408,1,0
